runName,DataFile,LineFile,redshift,N_Fits,ContiWindows,LineWindows,useBalmer,useFe,Fe_uv,Fe_opt,lineShift,smoothStddev,clipStddev,clipBoxWidth,clipBufferWidth,plotWindow,lineComplexInd
g1729163-685442_6dFGS,data/g1729163-685442_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.0483,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2158596-175245_WiFeS,data/g2158596-175245_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.093498,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2158596-175245_6dFGS,data/g2158596-175245_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.093498,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1235403-210248_WiFeS,data/g1235403-210248_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.061808,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1235403-210248_6dFGS,data/g1235403-210248_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.061808,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2202067-053946_WiFeS,data/g2202067-053946_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.0271,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2202067-053946_6dFGS,data/g2202067-053946_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.0271,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1956036-260545_WiFeS,data/g1956036-260545_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.089018,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1956036-260545_6dFGS,data/g1956036-260545_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.089018,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2147133-120126_WiFeS,data/g2147133-120126_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.048522,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2147133-120126_6dFGS,data/g2147133-120126_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.048522,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0954025-341343_WiFeS,data/g0954025-341343_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.032266,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0954025-341343_6dFGS,data/g0954025-341343_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.032266,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0537331-422230_WiFeS,data/g0537331-422230_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.036008,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0537331-422230_6dFGS,data/g0537331-422230_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.036008,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1419224-263841_WiFeS,data/g1419224-263841_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.022824,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1419224-263841_6dFGS,data/g1419224-263841_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.022824,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2051395-175306_WiFeS,data/g2051395-175306_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.08768,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2051395-175306_6dFGS,data/g2051395-175306_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.08768,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1300325-485006_WiFeS,data/g1300325-485006_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.050758,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1300325-485006_6dFGS,data/g1300325-485006_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.050758,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1836582-592408_WiFeS,data/g1836582-592408_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.019974,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1836582-592408_6dFGS,data/g1836582-592408_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.019974,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1325194-382453_WiFeS,data/g1325194-382453_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.065873,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1325194-382453_6dFGS,data/g1325194-382453_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.065873,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2145058-692231_WiFeS,data/g2145058-692231_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.089012,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2145058-692231_6dFGS,data/g2145058-692231_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.089012,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0711491-594752_WiFeS,data/g0711491-594752_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.031834,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0711491-594752_6dFGS,data/g0711491-594752_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.031834,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1305301-093748_WiFeS,data/g1305301-093748_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.044975,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1305301-093748_6dFGS,data/g1305301-093748_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.044975,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0854552-242338_WiFeS,data/g0854552-242338_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.09096,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0854552-242338_6dFGS,data/g0854552-242338_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.09096,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2109100-094015_WiFeS,data/g2109100-094015_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.026451,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2109100-094015_6dFGS,data/g2109100-094015_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.026451,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2022088-471452_WiFeS,data/g2022088-471452_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.031044,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2022088-471452_6dFGS,data/g2022088-471452_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.031044,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1240283-230927_WiFeS,data/g1240283-230927_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.096381,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1240283-230927_6dFGS,data/g1240283-230927_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.096381,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1142422-170646_WiFeS,data/g1142422-170646_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.068234,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1142422-170646_6dFGS,data/g1142422-170646_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.068234,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1351295-181347_WiFeS,data/g1351295-181347_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.012319,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1351295-181347_6dFGS,data/g1351295-181347_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.012319,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1943353-163108_WiFeS,data/g1943353-163108_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.046306,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1943353-163108_6dFGS,data/g1943353-163108_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.046306,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1129167-042407_WiFeS,data/g1129167-042407_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.062066,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1129167-042407_6dFGS,data/g1129167-042407_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.062066,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1001436-023635_WiFeS,data/g1001436-023635_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.095984,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1001436-023635_6dFGS,data/g1001436-023635_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.095984,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1615191-093613_WiFeS,data/g1615191-093613_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.064952,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1615191-093613_6dFGS,data/g1615191-093613_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.064952,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1107264-302906_WiFeS,data/g1107264-302906_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.0707,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1107264-302906_6dFGS,data/g1107264-302906_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.0707,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1218267-000750_WiFeS,data/g1218267-000750_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.050348,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1218267-000750_6dFGS,data/g1218267-000750_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.050348,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0845371-204753_WiFeS,data/g0845371-204753_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.023037,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0845371-204753_6dFGS,data/g0845371-204753_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.023037,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1208503-312650_WiFeS,data/g1208503-312650_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.04659,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1208503-312650_6dFGS,data/g1208503-312650_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.04659,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0935112-145003_WiFeS,data/g0935112-145003_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.087463,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g0935112-145003_6dFGS,data/g0935112-145003_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.087463,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2034194-113959_WiFeS,data/g2034194-113959_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.09576,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2034194-113959_6dFGS,data/g2034194-113959_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.09576,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1530395-141712_WiFeS,data/g1530395-141712_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.051842,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1530395-141712_6dFGS,data/g1530395-141712_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.051842,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1054208-092157_WiFeS,data/g1054208-092157_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.063585,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1054208-092157_6dFGS,data/g1054208-092157_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.063585,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1447187-380222_WiFeS,data/g1447187-380222_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.063776,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1447187-380222_6dFGS,data/g1447187-380222_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.063776,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2209558-101449_WiFeS,data/g2209558-101449_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.083307,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2209558-101449_6dFGS,data/g2209558-101449_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.083307,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1002029-302117_WiFeS,data/g1002029-302117_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.061823,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1002029-302117_6dFGS,data/g1002029-302117_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.061823,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2135295-623007_WiFeS,data/g2135295-623007_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.06091,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2135295-623007_6dFGS,data/g2135295-623007_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.06091,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1849421-551310_WiFeS,data/g1849421-551310_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.050114,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1849421-551310_6dFGS,data/g1849421-551310_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.050114,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2005530-413442_WiFeS,data/g2005530-413442_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.079624,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2005530-413442_6dFGS,data/g2005530-413442_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.079624,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1047457-375932_WiFeS,data/g1047457-375932_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.075487,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1047457-375932_6dFGS,data/g1047457-375932_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.075487,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2218575-432510_WiFeS,data/g2218575-432510_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.07388,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2218575-432510_6dFGS,data/g2218575-432510_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.07388,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1824269-584509_WiFeS,data/g1824269-584509_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.068631,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1824269-584509_6dFGS,data/g1824269-584509_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.068631,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1856494-544230_WiFeS,data/g1856494-544230_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.056432,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1856494-544230_6dFGS,data/g1856494-544230_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.056432,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1251559-122438_WiFeS,data/g1251559-122438_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.076079,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1251559-122438_6dFGS,data/g1251559-122438_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.076079,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2039248-190223_WiFeS,data/g2039248-190223_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.091132,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g2039248-190223_6dFGS,data/g2039248-190223_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.091132,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1229419-315410_WiFeS,data/g1229419-315410_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.054349,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1229419-315410_6dFGS,data/g1229419-315410_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.054349,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1313058-110742_WiFeS,data/g1313058-110742_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.034349,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1313058-110742_6dFGS,data/g1313058-110742_6dFGS.csv,Lines/Lines_Hbeta_OIII.csv,0.034349,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
g1620217-044341_WiFeS,data/g1620217-044341_WiFeS.csv,Lines/Lines_Hbeta_OIII.csv,0.072502,20,4175-4225 | 4500-4600 | 5650-5750 | 6150-6250,4811-5057,0,1,0,0,0,0,0,50,3,4550-5150,0
